buy_date,buy_price,sell_price,sell_date,returns,holding_period,stock
2023-10-26,7663.23,7491.21,2023-12-15,-2.24,50.0,BAJFINANCE
2014-01-28,434.66,465.16,2014-02-18,7.02,21.0,M&M
2014-06-23,577.62,616.85,2014-08-07,6.79,45.0,M&M
2014-09-23,687.42,660.16,2014-12-01,-3.97,69.0,M&M
2014-12-17,607.17,635.31,2015-01-16,4.63,30.0,M&M
2015-02-04,604.46,625.86,2015-03-03,3.54,27.0,M&M
2015-03-20,605.51,634.31,2015-04-08,4.76,19.0,M&M
2015-04-28,586.27,619.36,2015-05-18,5.64,20.0,M&M
2015-08-24,645.66,622.42,2015-09-30,-3.6,37.0,M&M
2015-10-30,614.31,639.34,2015-11-19,4.07,20.0,M&M
2015-12-15,650.74,612.92,2016-02-22,-5.81,69.0,M&M
2016-03-17,612.6,661.67,2016-04-18,8.01,32.0,M&M
2016-05-23,653.75,684.06,2016-06-07,4.64,15.0,M&M
2016-08-12,717.57,743.29,2016-09-09,3.58,28.0,M&M
2016-09-15,713.0,611.92,2017-01-03,-14.18,110.0,M&M
2017-03-22,647.22,655.58,2017-04-26,1.29,35.0,M&M
2017-06-29,683.4,706.45,2017-07-27,3.37,28.0,M&M
2017-08-14,680.74,656.82,2017-10-12,-3.51,59.0,M&M
2018-02-07,771.24,740.28,2018-03-28,-4.01,49.0,M&M
2018-05-23,832.24,895.5,2018-05-31,7.6,8.0,M&M
2018-09-06,939.67,780.08,2018-11-05,-16.98,60.0,M&M
2018-12-06,721.09,778.99,2018-12-24,8.03,18.0,M&M
2019-01-23,712.04,684.96,2019-03-13,-3.8,49.0,M&M
2019-04-05,660.79,676.6,2019-05-28,2.39,53.0,M&M
2019-06-18,627.12,657.7,2019-07-02,4.88,14.0,M&M
2019-07-19,604.16,573.37,2019-09-23,-5.1,66.0,M&M
2019-11-15,586.67,535.96,2019-12-31,-8.64,46.0,M&M
2020-02-11,535.87,385.56,2020-05-07,-28.05,86.0,M&M
2020-09-10,622.6,653.72,2020-09-21,5.0,11.0,M&M
2020-09-25,586.82,629.88,2020-11-12,7.34,48.0,M&M
2020-12-22,692.24,746.25,2021-01-08,7.8,17.0,M&M
2021-03-26,803.85,799.98,2021-05-21,-0.48,56.0,M&M
2021-06-21,779.88,782.37,2021-08-11,0.32,51.0,M&M
2021-09-03,759.78,815.9,2021-09-28,7.39,25.0,M&M
2021-11-29,849.43,876.15,2022-01-13,3.15,45.0,M&M
2022-02-08,834.15,806.95,2022-04-01,-3.26,52.0,M&M
2022-09-27,1248.81,1276.88,2022-10-27,2.25,30.0,M&M
2022-11-21,1224.09,1303.95,2023-01-10,6.52,50.0,M&M
2023-02-27,1276.4,1212.86,2023-04-17,-4.98,49.0,M&M
2023-08-07,1496.44,1560.91,2023-08-18,4.31,11.0,M&M
2023-10-05,1540.66,1567.12,2023-11-17,1.72,43.0,M&M
2014-03-28,673.0,700.43,2014-04-29,4.08,32.0,divislab
2014-05-19,655.76,674.86,2014-06-16,2.91,28.0,divislab
2014-11-10,880.38,872.62,2015-01-02,-0.88,53.0,divislab
2015-02-05,821.54,879.93,2015-03-03,7.11,26.0,divislab
2015-04-28,868.32,916.07,2015-05-22,5.5,24.0,divislab
2015-06-26,917.06,938.28,2015-07-01,2.31,5.0,divislab
2015-09-09,1066.81,1152.21,2015-10-06,8.01,27.0,divislab
2015-10-16,1070.32,1153.2,2015-11-02,7.74,17.0,divislab
2015-12-08,1131.63,1166.04,2015-12-24,3.04,16.0,divislab
2016-01-12,1105.5,1114.4,2016-02-03,0.81,22.0,divislab
2016-02-10,1029.92,1017.88,2016-03-11,-1.17,30.0,divislab
2016-05-25,1040.23,1109.33,2016-05-31,6.64,6.0,divislab
2016-06-27,1086.4,1149.22,2016-07-12,5.78,15.0,divislab
2016-09-20,1360.72,769.13,2017-02-06,-43.48,139.0,divislab
2017-03-22,623.1,642.77,2017-06-08,3.16,78.0,divislab
2017-08-10,632.14,689.29,2017-08-29,9.04,19.0,divislab
2018-02-01,1055.25,1079.13,2018-03-16,2.26,43.0,divislab
2018-05-16,1153.74,1116.59,2018-07-12,-3.22,57.0,divislab
2018-10-25,1244.19,1437.03,2018-10-30,15.5,5.0,divislab
2018-12-03,1431.82,1497.38,2019-01-14,4.58,42.0,divislab
2019-05-08,1695.03,1720.85,2019-05-27,1.52,19.0,divislab
2019-05-28,1608.0,1590.76,2019-07-01,-1.07,34.0,divislab
2019-08-14,1528.6,1662.64,2019-09-27,8.77,44.0,divislab
2019-11-18,1759.25,1754.73,2019-11-21,-0.26,3.0,divislab
2020-03-13,1809.0,2373.07,2020-04-13,31.18,31.0,divislab
2020-07-01,2295.42,2378.05,2020-07-24,3.6,23.0,divislab
2020-09-23,3270.02,3397.97,2020-11-09,3.91,47.0,divislab
2021-01-25,3579.81,3582.0,2021-03-31,0.06,65.0,divislab
2021-09-28,4989.82,5224.25,2021-10-05,4.7,7.0,divislab
2021-11-09,4992.84,4628.84,2022-01-04,-7.29,56.0,divislab
2022-01-21,4349.94,4410.54,2022-02-18,1.39,28.0,divislab
2022-02-25,4070.2,4433.97,2022-03-22,8.94,25.0,divislab
2022-05-05,4387.68,3647.57,2022-06-24,-16.87,50.0,divislab
2022-08-23,3579.81,3653.64,2022-09-27,2.06,35.0,divislab
2022-10-12,3527.55,3817.27,2022-11-02,8.21,21.0,divislab
2022-11-09,3436.09,3516.33,2022-12-22,2.34,43.0,divislab
2023-01-13,3338.46,2875.35,2023-04-06,-13.87,83.0,divislab
2023-05-19,3159.72,3418.47,2023-05-26,8.19,7.0,divislab
2023-09-01,3603.93,3730.26,2023-09-12,3.51,11.0,divislab
2023-10-17,3717.14,3663.49,2023-11-21,-1.44,35.0,divislab
2023-12-21,3633.07,,,,,divislab
2014-02-21,560.19,574.81,2014-03-21,2.61,28.0,HINDUNILVR
2014-04-28,583.8,608.94,2014-06-02,4.31,35.0,HINDUNILVR
2014-10-13,721.59,769.13,2014-11-11,6.59,29.0,HINDUNILVR
2014-12-29,757.17,814.41,2015-01-09,7.56,11.0,HINDUNILVR
2015-02-24,893.44,935.2,2015-03-03,4.67,7.0,HINDUNILVR
2015-03-27,874.85,884.11,2015-06-25,1.06,90.0,HINDUNILVR
2015-08-13,870.33,808.44,2015-11-27,-7.11,106.0,HINDUNILVR
2016-01-11,810.03,839.78,2016-02-08,3.67,28.0,HINDUNILVR
2016-05-05,863.29,867.64,2016-06-03,0.5,29.0,HINDUNILVR
2016-08-29,910.53,945.25,2016-09-09,3.81,11.0,HINDUNILVR
2016-09-27,899.47,833.81,2017-01-09,-7.3,104.0,HINDUNILVR
2017-02-20,854.95,873.61,2017-03-02,2.18,10.0,HINDUNILVR
2017-09-28,1211.83,1270.62,2017-10-18,4.85,20.0,HINDUNILVR
2018-02-07,1328.61,1340.36,2018-04-03,0.88,55.0,HINDUNILVR
2018-09-04,1705.48,1602.65,2018-11-02,-6.03,59.0,HINDUNILVR
2019-01-21,1757.74,1790.9,2019-02-04,1.89,14.0,HINDUNILVR
2019-02-21,1745.68,1729.86,2019-04-18,-0.91,56.0,HINDUNILVR
2019-06-26,1761.76,1771.6,2019-08-08,0.56,43.0,HINDUNILVR
2019-09-13,1815.03,1974.08,2019-09-23,8.76,10.0,HINDUNILVR
2019-11-18,2070.1,2001.09,2020-01-15,-3.33,58.0,HINDUNILVR
2020-03-11,2076.33,2112.38,2020-03-30,1.74,19.0,HINDUNILVR
2020-05-05,2111.71,2104.43,2020-06-04,-0.34,30.0,HINDUNILVR
2020-08-17,2191.9,2161.04,2020-10-16,-1.41,60.0,HINDUNILVR
2020-11-02,2082.36,2186.01,2020-11-14,4.98,12.0,HINDUNILVR
2021-01-29,2326.68,2242.73,2021-03-17,-3.61,47.0,HINDUNILVR
2021-05-28,2345.02,2386.01,2021-06-17,1.75,20.0,HINDUNILVR
2021-07-16,2432.1,2611.88,2021-08-23,7.39,38.0,HINDUNILVR
2021-09-30,2698.73,2366.11,2022-01-03,-12.33,95.0,HINDUNILVR
2022-01-21,2276.12,2133.78,2022-04-05,-6.25,74.0,HINDUNILVR
2022-06-13,2178.84,2372.58,2022-07-05,8.89,22.0,HINDUNILVR
2022-08-30,2601.64,2684.41,2022-09-23,3.18,24.0,HINDUNILVR
2022-10-27,2506.47,2620.83,2022-11-30,4.56,34.0,HINDUNILVR
2022-12-28,2605.96,2656.75,2023-01-19,1.95,22.0,HINDUNILVR
2023-02-17,2537.62,2546.01,2023-03-31,0.33,42.0,HINDUNILVR
2023-04-28,2448.23,2581.03,2023-05-12,5.42,14.0,HINDUNILVR
2023-07-24,2617.02,2542.22,2023-10-12,-2.86,80.0,HINDUNILVR
2014-01-28,325.62,335.31,2014-02-25,2.98,28.0,HDFCBANK
2014-04-16,363.41,375.66,2014-05-12,3.37,26.0,HDFCBANK
2014-07-15,412.43,420.14,2014-08-26,1.87,42.0,HDFCBANK
2015-03-16,525.11,509.44,2015-05-21,-2.98,66.0,HDFCBANK
2015-06-15,503.5,523.37,2015-06-23,3.95,8.0,HDFCBANK
2015-08-13,541.19,531.33,2015-09-30,-1.82,48.0,HDFCBANK
2015-11-10,532.68,539.29,2016-01-04,1.24,55.0,HDFCBANK
2016-01-13,528.63,511.43,2016-03-14,-3.25,61.0,HDFCBANK
2016-08-17,619.78,628.84,2016-08-25,1.46,8.0,HDFCBANK
2016-10-14,636.04,633.81,2016-11-11,-0.35,28.0,HDFCBANK
2016-11-22,606.42,597.0,2016-12-30,-1.55,38.0,HDFCBANK
2017-10-27,906.71,924.85,2017-11-23,2.0,27.0,HDFCBANK
2018-02-07,958.27,957.17,2018-04-03,-0.11,55.0,HDFCBANK
2018-08-07,1067.81,1001.47,2018-11-20,-6.21,105.0,HDFCBANK
2019-01-28,1050.22,1082.06,2019-03-13,3.03,44.0,HDFCBANK
2019-07-09,1207.93,1119.87,2019-09-13,-7.29,66.0,HDFCBANK
2020-01-07,1265.19,1243.75,2020-01-21,-1.69,14.0,HDFCBANK
2020-01-23,1246.2,996.39,2020-04-30,-20.05,98.0,HDFCBANK
2020-05-19,865.15,981.77,2020-06-02,13.48,14.0,HDFCBANK
2020-08-03,1031.08,1113.4,2020-08-25,7.98,22.0,HDFCBANK
2020-09-21,1060.27,1129.37,2020-10-06,6.52,15.0,HDFCBANK
2020-12-23,1374.34,1445.19,2021-01-12,5.16,20.0,HDFCBANK
2021-01-29,1398.31,1571.11,2021-02-03,12.36,5.0,HDFCBANK
2021-03-09,1552.72,1502.95,2021-05-25,-3.21,77.0,HDFCBANK
2021-06-21,1468.66,1526.33,2021-07-07,3.93,16.0,HDFCBANK
2021-07-20,1449.21,1518.52,2021-08-16,4.78,27.0,HDFCBANK
2021-11-01,1592.92,1535.29,2022-01-06,-3.62,66.0,HDFCBANK
2022-01-27,1457.25,1658.37,2022-04-05,13.8,68.0,HDFCBANK
2022-04-19,1387.8,1388.92,2022-05-31,0.08,42.0,HDFCBANK
2022-06-17,1281.37,1402.95,2022-07-08,9.49,21.0,HDFCBANK
2022-09-27,1439.56,1495.98,2022-11-01,3.92,35.0,HDFCBANK
2022-12-26,1607.5,1635.88,2023-01-20,1.77,25.0,HDFCBANK
2023-02-28,1599.96,1640.31,2023-04-06,2.52,37.0,HDFCBANK
2023-05-25,1623.78,1629.36,2023-06-23,0.34,29.0,HDFCBANK
2023-08-04,1643.33,1631.8,2023-09-12,-0.7,39.0,HDFCBANK
2023-09-22,1566.79,1513.59,2023-11-24,-3.4,63.0,HDFCBANK
2018-03-12,432.1,482.38,2018-04-03,11.64,22.0,HDFCLIFE
2018-05-21,496.42,494.51,2018-07-23,-0.38,63.0,HDFCLIFE
2018-09-04,464.26,385.96,2018-11-05,-16.87,62.0,HDFCLIFE
2018-12-12,386.72,394.67,2019-01-10,2.06,29.0,HDFCLIFE
2019-01-24,373.06,377.9,2019-03-06,1.3,41.0,HDFCLIFE
2019-05-17,381.65,421.88,2019-05-28,10.54,11.0,HDFCLIFE
2019-11-11,572.8,602.97,2019-12-20,5.27,39.0,HDFCLIFE
2020-01-20,614.05,501.18,2020-04-20,-18.38,91.0,HDFCLIFE
2020-08-14,603.0,606.95,2020-09-14,0.66,31.0,HDFCLIFE
2020-09-23,584.16,587.8,2020-10-28,0.62,35.0,HDFCLIFE
2020-12-22,633.15,679.59,2020-12-29,7.33,7.0,HDFCLIFE
2021-01-27,688.42,710.38,2021-02-12,3.19,16.0,HDFCLIFE
2021-03-18,698.58,691.03,2021-04-16,-1.08,29.0,HDFCLIFE
2021-04-20,673.45,679.09,2021-04-28,0.84,8.0,HDFCLIFE
2021-05-03,663.3,678.89,2021-06-07,2.35,35.0,HDFCLIFE
2021-07-22,667.32,689.93,2021-08-26,3.39,35.0,HDFCLIFE
2021-10-04,729.03,720.33,2021-11-15,-1.19,42.0,HDFCLIFE
2021-11-29,672.95,664.66,2022-01-14,-1.23,46.0,HDFCLIFE
2022-01-25,630.34,557.2,2022-04-04,-11.6,69.0,HDFCLIFE
2022-05-20,536.67,602.62,2022-05-30,12.29,10.0,HDFCLIFE
2022-06-30,543.2,569.14,2022-08-17,4.78,48.0,HDFCLIFE
2022-09-19,552.75,544.07,2022-10-24,-1.57,35.0,HDFCLIFE
2022-11-18,535.66,572.12,2022-11-25,6.81,7.0,HDFCLIFE
2022-12-26,565.31,596.0,2023-01-04,5.43,9.0,HDFCLIFE
2023-02-02,501.49,492.03,2023-03-24,-1.89,50.0,HDFCLIFE
2023-08-04,639.13,655.9,2023-09-08,2.62,35.0,HDFCLIFE
2023-10-03,637.62,651.68,2023-11-20,2.21,48.0,HDFCLIFE
2023-12-21,644.2,,,,,HDFCLIFE
2014-01-22,281.63,284.13,2014-03-28,0.89,65.0,BHARTIARTL
2014-05-07,290.21,304.13,2014-05-19,4.8,12.0,BHARTIARTL
2014-06-16,306.82,323.55,2014-07-23,5.45,37.0,BHARTIARTL
2014-10-13,361.45,341.09,2015-01-22,-5.63,101.0,BHARTIARTL
2015-02-24,319.37,338.03,2015-03-11,5.84,15.0,BHARTIARTL
2015-05-04,344.75,376.4,2015-05-28,9.18,24.0,BHARTIARTL
2015-07-29,379.26,331.5,2015-10-20,-12.59,83.0,BHARTIARTL
2015-11-06,307.28,310.57,2016-01-01,1.07,56.0,BHARTIARTL
2016-01-14,283.2,285.5,2016-02-12,0.81,29.0,BHARTIARTL
2016-04-11,315.08,324.37,2016-04-18,2.95,7.0,BHARTIARTL
2016-05-17,328.51,334.19,2016-07-01,1.73,45.0,BHARTIARTL
2016-08-09,325.65,296.92,2016-11-30,-8.82,113.0,BHARTIARTL
2016-12-23,272.59,318.89,2017-01-31,16.99,39.0,BHARTIARTL
2017-03-20,319.28,323.36,2017-04-26,1.28,37.0,BHARTIARTL
2017-06-19,335.89,345.11,2017-06-29,2.74,10.0,BHARTIARTL
2017-09-06,370.54,394.85,2017-10-16,6.56,40.0,BHARTIARTL
2017-12-06,448.93,470.63,2017-12-08,4.83,2.0,BHARTIARTL
2018-01-17,456.77,383.71,2018-04-26,-15.99,99.0,BHARTIARTL
2018-05-17,348.11,356.25,2018-06-12,2.34,26.0,BHARTIARTL
2018-07-05,336.81,348.99,2018-07-31,3.62,26.0,BHARTIARTL
2018-09-21,336.72,300.94,2018-11-19,-10.63,59.0,BHARTIARTL
2018-12-12,271.29,307.47,2019-01-10,13.34,29.0,BHARTIARTL
2019-01-23,283.11,296.82,2019-02-28,4.84,36.0,BHARTIARTL
2019-07-19,345.22,366.16,2019-08-07,6.07,19.0,BHARTIARTL
2019-09-05,346.72,368.15,2019-10-01,6.18,26.0,BHARTIARTL
2019-10-25,371.75,394.02,2019-11-18,5.99,24.0,BHARTIARTL
2020-03-05,525.41,531.28,2020-04-15,1.12,41.0,BHARTIARTL
2020-06-17,549.58,586.01,2020-07-15,6.63,28.0,BHARTIARTL
2020-07-28,561.29,445.46,2020-10-29,-20.64,93.0,BHARTIARTL
2021-03-02,543.2,544.07,2021-04-08,0.16,37.0,BHARTIARTL
2021-05-28,524.86,544.96,2021-07-23,3.83,56.0,BHARTIARTL
2021-12-07,705.86,710.33,2022-01-07,0.63,31.0,BHARTIARTL
2022-02-25,680.89,718.39,2022-03-21,5.51,24.0,BHARTIARTL
2022-05-06,714.81,688.54,2022-07-07,-3.68,62.0,BHARTIARTL
2022-07-15,652.19,696.5,2022-08-02,6.79,18.0,BHARTIARTL
2022-09-08,762.79,769.13,2022-09-09,0.83,1.0,BHARTIARTL
2022-12-14,844.85,769.13,2023-03-10,-8.96,86.0,BHARTIARTL
2023-08-16,874.35,883.56,2023-09-11,1.05,26.0,BHARTIARTL
2023-10-27,915.3,944.25,2023-11-20,3.16,24.0,BHARTIARTL
2023-12-22,986.81,,,,,BHARTIARTL
2014-02-05,1087.31,1130.22,2014-03-03,3.95,26.0,TCS
2014-03-19,1042.69,1126.34,2014-04-16,8.02,28.0,TCS
2014-05-19,1080.37,1113.4,2014-06-13,3.06,25.0,TCS
2014-08-20,1228.36,1304.44,2014-09-04,6.19,15.0,TCS
2014-10-20,1251.22,1323.35,2014-11-25,5.76,36.0,TCS
2014-12-09,1264.29,1258.23,2015-01-06,-0.48,28.0,TCS
2015-02-11,1233.66,1286.06,2015-02-18,4.25,7.0,TCS
2015-03-19,1294.44,1317.63,2015-04-10,1.79,22.0,TCS
2015-04-20,1246.23,1303.45,2015-05-25,4.59,35.0,TCS
2015-06-15,1258.91,1309.79,2015-07-07,4.04,22.0,TCS
2015-07-13,1243.89,1295.04,2015-08-12,4.11,30.0,TCS
2015-09-23,1273.49,1315.24,2015-09-30,3.28,7.0,TCS
2015-10-15,1251.22,1203.95,2015-12-18,-3.78,64.0,TCS
2016-01-13,1164.29,1187.78,2016-02-03,2.02,21.0,TCS
2016-02-12,1105.5,1168.65,2016-03-15,5.71,32.0,TCS
2016-04-25,1207.16,1276.09,2016-05-13,5.71,18.0,TCS
2016-06-27,1279.87,1271.11,2016-07-27,-0.68,30.0,TCS
2016-08-26,1286.3,1166.04,2016-12-21,-9.35,117.0,TCS
2017-01-16,1130.62,1192.01,2017-02-13,5.43,28.0,TCS
2017-03-28,1211.02,1184.05,2017-05-16,-2.23,49.0,TCS
2017-06-16,1213.51,1235.04,2017-07-12,1.77,26.0,TCS
2017-08-31,1248.71,1253.65,2017-09-22,0.4,22.0,TCS
2017-10-03,1226.1,1267.73,2017-10-13,3.4,10.0,TCS
2017-12-05,1322.08,1334.44,2018-01-01,0.93,27.0,TCS
2018-03-14,1453.71,1497.47,2018-04-12,3.01,29.0,TCS
2018-10-12,1987.89,1987.02,2018-11-29,-0.04,48.0,TCS
2018-12-27,1918.54,1952.19,2019-01-29,1.75,33.0,TCS
2019-05-21,2158.79,2189.99,2019-06-03,1.45,13.0,TCS
2019-07-08,2159.74,2221.64,2019-08-06,2.87,29.0,TCS
2019-09-13,2145.67,2118.36,2019-10-27,-1.27,44.0,TCS
2019-11-25,2084.92,2163.13,2019-12-18,3.75,23.0,TCS
2020-01-31,2150.1,2204.67,2020-02-19,2.54,19.0,TCS
2020-03-02,2045.17,1970.1,2020-04-30,-3.67,59.0,TCS
2020-08-27,2277.33,2324.27,2020-09-08,2.06,12.0,TCS
2020-11-03,2617.02,2760.03,2020-12-03,5.46,30.0,TCS
2021-02-19,3073.29,3110.32,2021-03-18,1.2,27.0,TCS
2021-05-03,3040.02,3146.14,2021-05-27,3.49,24.0,TCS
2021-07-12,3251.17,3258.62,2021-08-05,0.23,24.0,TCS
2021-10-05,3772.77,3736.22,2021-10-11,-0.97,6.0,TCS
2021-10-12,3724.53,3571.25,2021-12-02,-4.12,51.0,TCS
2022-01-28,3664.23,3681.5,2022-03-24,0.47,55.0,TCS
2022-04-19,3567.75,3273.55,2022-08-02,-8.25,105.0,TCS
2022-08-30,3170.77,3057.29,2022-10-17,-3.58,48.0,TCS
2022-12-13,3293.59,3326.19,2023-01-13,0.99,31.0,TCS
2023-02-28,3345.14,3273.55,2023-05-10,-2.14,71.0,TCS
2023-06-19,3205.95,3290.02,2023-07-06,2.62,17.0,TCS
2023-09-01,3382.83,3474.54,2023-09-12,2.71,11.0,TCS
2023-10-20,3467.65,3480.36,2023-11-17,0.37,28.0,TCS
2014-07-10,1112.94,1048.07,2014-09-02,-5.83,54.0,LT
2014-09-25,984.9,1038.78,2014-10-27,5.47,32.0,LT
2014-12-09,1070.09,1049.72,2015-01-16,-1.9,38.0,LT
2015-03-23,1127.14,1174.1,2015-04-10,4.17,18.0,LT
2015-04-29,1113.27,1110.42,2015-06-01,-0.26,33.0,LT
2015-07-28,1172.5,1066.57,2015-10-19,-9.03,83.0,LT
2015-11-02,938.0,760.28,2016-02-19,-18.95,109.0,LT
2016-05-25,844.2,977.75,2016-05-27,15.82,2.0,LT
2016-06-27,957.4,1028.17,2016-07-04,7.39,7.0,LT
2016-08-02,1002.32,1011.95,2016-09-08,0.96,37.0,LT
2016-09-30,961.45,991.68,2016-10-25,3.14,25.0,LT
2016-11-07,954.75,925.35,2017-01-06,-3.08,60.0,LT
2017-05-25,1133.64,1174.1,2017-05-26,3.57,1.0,LT
2017-06-28,1138.23,1184.05,2017-07-21,4.03,23.0,LT
2017-08-10,1156.75,1174.1,2017-09-11,1.5,32.0,LT
2017-10-12,1147.71,1203.9,2017-10-26,4.9,14.0,LT
2017-12-05,1220.57,1232.81,2017-12-21,1.0,16.0,LT
2018-02-20,1306.5,1326.09,2018-04-03,1.5,42.0,LT
2018-05-21,1317.55,1373.1,2018-05-30,4.22,9.0,LT
2018-06-20,1317.61,1324.79,2018-07-25,0.54,35.0,LT
2018-08-14,1270.47,1346.93,2018-08-24,6.02,10.0,LT
2018-09-24,1339.97,1330.76,2018-11-01,-0.69,38.0,LT
2018-12-11,1364.79,1443.55,2018-12-21,5.77,10.0,LT
2019-01-14,1374.04,1317.23,2019-03-07,-4.13,52.0,LT
2019-04-23,1368.51,1447.72,2019-05-21,5.79,28.0,LT
2019-07-09,1494.03,1444.74,2019-09-23,-3.3,76.0,LT
2019-11-13,1425.54,1338.23,2020-01-03,-6.12,51.0,LT
2020-02-04,1302.48,939.93,2020-06-01,-27.84,118.0,LT
2020-07-27,912.54,964.75,2020-08-11,5.72,15.0,LT
2020-09-08,940.68,903.41,2020-10-13,-3.96,35.0,LT
2021-03-18,1462.83,1387.03,2021-05-14,-5.18,57.0,LT
2021-11-30,1776.09,1885.53,2021-12-29,6.16,29.0,LT
2022-01-27,1924.12,1830.8,2022-04-05,-4.85,68.0,LT
2022-04-19,1757.04,1612.89,2022-07-08,-8.2,80.0,LT
2022-09-26,1858.24,1889.16,2022-10-20,1.66,24.0,LT
2023-05-19,2202.96,2305.37,2023-06-08,4.65,20.0,LT
2023-10-27,2878.97,3034.75,2023-11-17,5.41,21.0,LT
2014-02-14,2592.7,2721.13,2014-02-21,4.95,7.0,DRREDDY
2014-03-27,2660.18,2666.6,2014-04-29,0.24,33.0,DRREDDY
2014-05-15,2527.57,2480.24,2014-06-26,-1.87,42.0,DRREDDY
2014-10-09,3014.95,3411.86,2014-11-10,13.16,32.0,DRREDDY
2014-12-09,3346.65,3263.6,2015-01-19,-2.48,41.0,DRREDDY
2015-02-09,3048.16,3300.41,2015-02-18,8.28,9.0,DRREDDY
2015-04-29,3430.06,3617.82,2015-05-20,5.47,21.0,DRREDDY
2015-06-10,3341.52,3479.51,2015-06-30,4.13,20.0,DRREDDY
2015-09-08,3966.84,4224.77,2015-10-07,6.5,29.0,DRREDDY
2015-11-09,3587.85,3044.7,2016-02-02,-15.14,85.0,DRREDDY
2016-03-30,2985.96,3068.58,2016-05-27,2.77,58.0,DRREDDY
2016-06-20,3021.03,3223.8,2016-06-28,6.71,8.0,DRREDDY
2016-07-28,3003.94,3044.7,2016-08-26,1.36,29.0,DRREDDY
2016-10-03,3130.17,3243.7,2016-10-27,3.63,24.0,DRREDDY
2016-11-10,3326.55,3138.23,2017-01-09,-5.66,60.0,DRREDDY
2017-01-13,3006.96,3079.53,2017-02-07,2.41,25.0,DRREDDY
2017-02-17,2940.63,2706.4,2017-05-17,-7.97,89.0,DRREDDY
2017-05-25,2519.94,2700.63,2017-06-16,7.17,22.0,DRREDDY
2017-07-28,2512.0,2214.07,2017-09-15,-11.86,49.0,DRREDDY
2017-11-15,2336.02,2417.8,2017-12-29,3.5,44.0,DRREDDY
2018-01-31,2304.46,2140.69,2018-04-25,-7.11,84.0,DRREDDY
2018-05-11,2013.52,2051.74,2018-06-11,1.9,31.0,DRREDDY
2018-07-17,2070.3,2362.03,2018-08-17,14.09,31.0,DRREDDY
2018-10-05,2367.78,2426.76,2018-10-31,2.49,26.0,DRREDDY
2019-02-12,2632.09,2765.11,2019-03-22,5.05,38.0,DRREDDY
2019-05-20,2791.89,2652.27,2019-07-17,-5.0,58.0,DRREDDY
2019-07-31,2547.67,2623.57,2019-09-05,2.98,36.0,DRREDDY
2019-10-07,2643.15,2809.88,2019-10-25,6.31,18.0,DRREDDY
2020-02-26,3112.48,3507.38,2020-04-08,12.69,42.0,DRREDDY
2020-05-14,3808.95,4124.27,2020-06-10,8.28,27.0,DRREDDY
2020-07-02,3965.73,4120.3,2020-07-17,3.9,15.0,DRREDDY
2020-08-31,4396.87,4680.48,2020-09-17,6.45,17.0,DRREDDY
2020-10-22,5061.88,5024.75,2020-12-08,-0.73,47.0,DRREDDY
2021-01-22,5073.99,4537.2,2021-04-05,-10.58,73.0,DRREDDY
2021-07-28,4894.3,4851.82,2021-09-03,-0.87,37.0,DRREDDY
2021-10-21,4803.9,4720.08,2021-12-29,-1.74,69.0,DRREDDY
2022-01-21,4584.06,4305.36,2022-03-25,-6.08,63.0,DRREDDY
2022-04-26,4195.88,4227.85,2022-05-23,0.76,27.0,DRREDDY
2022-06-20,4167.43,4307.6,2022-06-28,3.36,8.0,DRREDDY
2022-07-27,4228.99,4360.64,2022-09-30,3.11,65.0,DRREDDY
2022-12-19,4366.67,4358.25,2023-02-06,-0.19,49.0,DRREDDY
2023-05-12,4567.67,4657.64,2023-06-09,1.97,28.0,DRREDDY
2023-09-01,5658.15,5626.82,2023-11-22,-0.55,82.0,DRREDDY
2023-12-12,5527.5,,,,,DRREDDY
2014-04-30,2061.51,2240.24,2014-05-16,8.67,16.0,ULTRACEMCO
2014-07-08,2587.87,2586.01,2014-08-06,-0.07,29.0,ULTRACEMCO
2014-09-17,2567.77,2646.7,2014-11-12,3.07,56.0,ULTRACEMCO
2014-12-18,2469.28,2633.76,2014-12-26,6.66,8.0,ULTRACEMCO
2015-03-16,2984.85,2971.57,2015-04-16,-0.44,31.0,ULTRACEMCO
2015-04-22,2776.81,2885.6,2015-05-19,3.92,27.0,ULTRACEMCO
2015-06-12,2718.52,2977.04,2015-07-01,9.51,19.0,ULTRACEMCO
2015-08-13,3080.32,2880.43,2015-12-18,-6.49,127.0,ULTRACEMCO
2016-01-05,2781.84,2845.7,2016-02-01,2.3,27.0,ULTRACEMCO
2016-05-09,3115.5,3331.96,2016-06-08,6.95,30.0,ULTRACEMCO
2016-11-07,3904.12,3488.47,2017-01-19,-10.65,73.0,ULTRACEMCO
2017-05-25,4201.9,4127.26,2017-07-11,-1.78,47.0,ULTRACEMCO
2017-08-10,3994.87,4146.16,2017-09-07,3.79,28.0,ULTRACEMCO
2017-09-26,3919.5,4196.91,2017-10-24,7.08,28.0,ULTRACEMCO
2017-11-21,4211.95,4338.2,2017-12-20,3.0,29.0,ULTRACEMCO
2018-02-05,4143.46,4084.47,2018-04-20,-1.42,74.0,ULTRACEMCO
2018-05-21,3919.45,3830.75,2018-06-27,-2.26,37.0,ULTRACEMCO
2018-09-06,4230.04,3711.35,2018-11-13,-12.26,68.0,ULTRACEMCO
2019-01-10,3839.1,3671.55,2019-02-26,-4.36,47.0,ULTRACEMCO
