MAHINDRA,WIPRO,INFOSYS,EXIDE,,,,,,,,,,,,,,,,,,,,,,
1089.5,547.5,1574.2,183.4,,,,,,,,,,,,,,,,,,,,,,
1105.1,547.4,1571.8,182.85,,,,,,,,,,,,,,,,,,,,,,
1088.15,542.6,1563.05,182.35,,,,,,,,,,,,,,,,,,,,,,
1095.45,545.65,1580.8,181.9,,,,,,,,,,,,,,,,,,,,,,
1085.15,539.35,1560.4,182.45,,,,,,,,,,,,,,,,,,,,,,
1089.4,538.6,1567.8,185.4,,,,,,,,,,,,,,,,,,,,,,
1074.65,536.35,1578.95,182.95,,,,,,,,,,,,,,,,,,,,,,
1049.55,532.6,1562.2,183.05,,,,,,,,,,,,,,,,,,,,,,
1045.9,532.15,1564.6,183.55,,,,,,,,,,,,,,,,,,,,,,
1060.15,531,1560.75,182.05,,,,,,,,,,,,,,,,,,,,,,
1051.75,525.8,1562.9,183.25,,,,,,,,,,,,,,,,,,,,,,
1056.6,525.85,1547.85,183.8,,,,,,,,,,,,,,,,,,,,,,
1050.15,524.85,1544.95,184.15,,,,,,,,,,,,,,,,,,,,,,
1078.5,561.7,1576.9,182.8,,,,,,,,,,,,,,,,,,,,,,
1112.45,575.9,1580.8,184.05,,,,,,,,,,,,,,,,,,,,,,
1103.15,577.75,1555.45,181.7,,,,,,,,,,,,,,,,,,,,,,
1094.2,573.8,1541.7,178.35,,,,,,,,,,,,,,,,,,,,,,
1087.2,568.1,1550.05,179.2,,,,,,,,,,,,,,,,,,,,,,
1148.6,584.2,1590.2,178.7,,,,,,,,,,,,,,,,,,,,,,
1131,599.15,1590.45,178.2,,,,,,,,,,,,,,,,,,,,,,
1120.2,590.45,1603.9,177.4,,,,,,,,,,,,,,,,,,,,,,
1120.85,591.45,1602.55,176.5,,,,,,,,,,,,,,,,,,,,,,
1119.55,591.95,1605.6,174.2,,,,,,,,,,,,,,,,,,,,,,
1127.8,590.45,1617,178.65,,,,,,,,,,,,,,,,,,,,,,
1209.55,587.15,1610.5,176,,,,,,,,,,,,,,,,,,,,,,
1210.7,592.25,1631.55,173,,,,,,,,,,,,,,,,,,,,,,
1226.25,599.4,1655.2,172.85,,,,,,,,,,,,,,,,,,,,,,
1216.5,596.8,1649.25,171.75,,,,,,,,,,,,,,,,,,,,,,
1248.2,600.9,1653.55,171.95,,,,,,,,,,,,,,,,,,,,,,
1264.6,598,1650.2,168.9,,,,,,,,,,,,,,,,,,,,,,
1287.45,596.8,1663.3,167.2,,,,,,,,,,,,,,,,,,,,,,
1323.05,603.85,1677.25,169.15,,,,,,,,,,,,,,,,,,,,,,
1323.6,601.25,1677.55,167.8,,,,,,,,,,,,,,,,,,,,,,
1386.55,605.85,1689.6,166.25,,,,,,,,,,,,,,,,,,,,,,
1383.15,615.5,1712.2,163.65,,,,,,,,,,,,,,,,,,,,,,
1367.85,614.05,1704.4,163.25,,,,,,,,,,,,,,,,,,,,,,
1413.7,634.9,1741.65,162.95,,,,,,,,,,,,,,,,,,,,,,
1412.5,629.4,1733.45,160.25,,,,,,,,,,,,,,,,,,,,,,
1399.2,620.05,1732.95,158.4,,,,,,,,,,,,,,,,,,,,,,
1416,628.85,1738.75,159.35,,,,,,,,,,,,,,,,,,,,,,
1463.35,633.55,1720.85,159.8,,,,,,,,,,,,,,,,,,,,,,
1463.1,631.65,1735.55,157.3,,,,,,,,,,,,,,,,,,,,,,
1449.5,628.95,1727.7,157.6,,,,,,,,,,,,,,,,,,,,,,
1445.4,634.95,1708.8,161.55,,,,,,,,,,,,,,,,,,,,,,
1419.2,632.45,1698.05,161.15,,,,,,,,,,,,,,,,,,,,,,
1447.65,640.95,1706.45,170.05,,,,,,,,,,,,,,,,,,,,,,
1436.3,642.05,1677.75,178.2,,,,,,,,,,,,,,,,,,,,,,
1437.8,651.45,1689.1,189.65,,,,,,,,,,,,,,,,,,,,,,
1441.95,655.1,1700.65,188.6,,,,,,,,,,,,,,,,,,,,,,
1461.15,686.45,1730.4,185.85,,,,,,,,,,,,,,,,,,,,,,
1435.2,674.25,1706.65,183,,,,,,,,,,,,,,,,,,,,,,
1427.85,662.2,1693.25,182,,,,,,,,,,,,,,,,,,,,,,
1433.25,662.35,1691.6,184.05,,,,,,,,,,,,,,,,,,,,,,
1429.5,670.75,1691.9,182.6,,,,,,,,,,,,,,,,,,,,,,
1452.05,673.45,1686.15,182.95,,,,,,,,,,,,,,,,,,,,,,
1464.85,674.05,1711.45,182.85,,,,,,,,,,,,,,,,,,,,,,
1448.35,667.85,1702.25,184.45,,,,,,,,,,,,,,,,,,,,,,
1451.55,665.25,1691.3,180.1,,,,,,,,,,,,,,,,,,,,,,
1431.3,662.5,1687.85,178.4,,,,,,,,,,,,,,,,,,,,,,
1461.7,667.6,1718.45,182.5,,,,,,,,,,,,,,,,,,,,,,
1513.6,668.15,1716.9,181.75,,,,,,,,,,,,,,,,,,,,,,
1521.5,674.3,1742.55,179.2,,,,,,,,,,,,,,,,,,,,,,
1514.75,676.5,1763.85,181.8,,,,,,,,,,,,,,,,,,,,,,
1464.4,653.9,1721.15,179.9,,,,,,,,,,,,,,,,,,,,,,
1414.05,639.6,1687.1,180.4,,,,,,,,,,,,,,,,,,,,,,
1395.35,640.75,1692.25,178.25,,,,,,,,,,,,,,,,,,,,,,
1380.6,634.1,1675.2,178.85,,,,,,,,,,,,,,,,,,,,,,
1371.25,636.25,1665.15,179.95,,,,,,,,,,,,,,,,,,,,,,
1399.05,641.05,1678.75,181,,,,,,,,,,,,,,,,,,,,,,
1413.05,646.85,1692.8,179.35,,,,,,,,,,,,,,,,,,,,,,
1385.65,635.75,1673.55,184.2,,,,,,,,,,,,,,,,,,,,,,
1417.2,642.95,1691,184.8,,,,,,,,,,,,,,,,,,,,,,
1439.95,661.15,1723.85,187.05,,,,,,,,,,,,,,,,,,,,,,
1400.2,652.8,1690.95,187.8,,,,,,,,,,,,,,,,,,,,,,
1374.45,659.1,1685.15,187.55,,,,,,,,,,,,,,,,,,,,,,
1402.15,672.6,1709.2,186,,,,,,,,,,,,,,,,,,,,,,
1430.8,708.25,1715.75,185.65,,,,,,,,,,,,,,,,,,,,,,
1479.65,709.75,1792.15,183.1,,,,,,,,,,,,,,,,,,,,,,
1539.1,711.55,1822.15,180.4,,,,,,,,,,,,,,,,,,,,,,
1539.3,701.95,1802.35,182,,,,,,,,,,,,,,,,,,,,,,
1524.25,696.3,1753.65,178.65,,,,,,,,,,,,,,,,,,,,,,
1517.45,682.4,1719.8,175.6,,,,,,,,,,,,,,,,,,,,,,
1524.1,667.7,1707.55,176.65,,,,,,,,,,,,,,,,,,,,,,
1563.3,668.15,1703.7,176.35,,,,,,,,,,,,,,,,,,,,,,
1567.85,671.1,1728.95,172,,,,,,,,,,,,,,,,,,,,,,
1533.3,656.9,1703.9,172.9,,,,,,,,,,,,,,,,,,,,,,
1477.85,646.75,1667.75,178.6,,,,,,,,,,,,,,,,,,,,,,
1522.15,655.45,1700.05,179.3,,,,,,,,,,,,,,,,,,,,,,
1490.6,653.8,1697.9,178.55,,,,,,,,,,,,,,,,,,,,,,
1498.55,652.5,1702.5,183.3,,,,,,,,,,,,,,,,,,,,,,
1556.2,658.35,1737.5,184.05,,,,,,,,,,,,,,,,,,,,,,
1559.2,658.45,1742.5,183.1,,,,,,,,,,,,,,,,,,,,,,
1566.6,652.6,1740.15,181.2,,,,,,,,,,,,,,,,,,,,,,
1521.95,641.8,1733.3,181.35,,,,,,,,,,,,,,,,,,,,,,
1585,660.05,1780.2,181.05,,,,,,,,,,,,,,,,,,,,,,
1579.15,658.9,1787.15,180.5,,,,,,,,,,,,,,,,,,,,,,
1599.9,661.45,1792.3,177.5,,,,,,,,,,,,,,,,,,,,,,
1618.45,661.8,1787.45,176.05,,,,,,,,,,,,,,,,,,,,,,
1567.75,651.45,1779.4,169.6,,,,,,,,,,,,,,,,,,,,,,
1541.3,644.05,1759.4,171.55,,,,,,,,,,,,,,,,,,,,,,
1560.55,642.8,1736.9,171.35,,,,,,,,,,,,,,,,,,,,,,
1538.1,636.5,1696,170.1,,,,,,,,,,,,,,,,,,,,,,
1559.35,636.7,1722.4,165.7,,,,,,,,,,,,,,,,,,,,,,
1527.4,621.45,1691.65,163.7,,,,,,,,,,,,,,,,,,,,,,
1536.65,630.6,1696.35,162.8,,,,,,,,,,,,,,,,,,,,,,
1541.45,637.25,1712.65,163.15,,,,,,,,,,,,,,,,,,,,,,
1587.6,634.8,1714.9,166.25,,,,,,,,,,,,,,,,,,,,,,
1629.65,646.8,1748.25,164.95,,,,,,,,,,,,,,,,,,,,,,
1593.3,640.75,1735.55,162.45,,,,,,,,,,,,,,,,,,,,,,
1551.75,624.5,1695.3,164.45,,,,,,,,,,,,,,,,,,,,,,
1576.65,632.4,1711.65,167.35,,,,,,,,,,,,,,,,,,,,,,
1604.8,641.7,1753.35,168.4,,,,,,,,,,,,,,,,,,,,,,
1611.2,643.2,1763.45,168.7,,,,,,,,,,,,,,,,,,,,,,
1602.65,638.25,1759.25,167.35,,,,,,,,,,,,,,,,,,,,,,
1638.15,645.4,1744.65,167.65,,,,,,,,,,,,,,,,,,,,,,
1642.7,646.9,1752.15,165.65,,,,,,,,,,,,,,,,,,,,,,
1641.6,636.4,1734.2,162.95,,,,,,,,,,,,,,,,,,,,,,
1652.65,644.3,1771.6,159.8,,,,,,,,,,,,,,,,,,,,,,
1642.85,670.8,1820.85,155.25,,,,,,,,,,,,,,,,,,,,,,
1598.05,665.95,1798.9,156.5,,,,,,,,,,,,,,,,,,,,,,
1632.95,690.8,1811.6,159.05,,,,,,,,,,,,,,,,,,,,,,
1659.75,685.65,1824.7,164.45,,,,,,,,,,,,,,,,,,,,,,
1683.8,694.55,1857.6,162.6,,,,,,,,,,,,,,,,,,,,,,
1723.8,698.45,1863.5,163.55,,,,,,,,,,,,,,,,,,,,,,
1785,699.6,1866.15,168.45,,,,,,,,,,,,,,,,,,,,,,
1806.1,705.45,1888,166.95,,,,,,,,,,,,,,,,,,,,,,
1786.85,703.7,1885.55,165.15,,,,,,,,,,,,,,,,,,,,,,
1799.95,714.1,1892.85,168.35,,,,,,,,,,,,,,,,,,,,,,
1790.55,715.35,1887.75,170.35,,,,,,,,,,,,,,,,,,,,,,
1784.8,718.7,1898.45,170.05,,,,,,,,,,,,,,,,,,,,,,
1789.8,721.5,1899.15,170.5,,,,,,,,,,,,,,,,,,,,,,
1737.55,713.5,1844.65,170.95,,,,,,,,,,,,,,,,,,,,,,
1692.1,705.75,1817.8,169.65,,,,,,,,,,,,,,,,,,,,,,
1703.85,711.5,1814.3,171.35,,,,,,,,,,,,,,,,,,,,,,
1716,693.5,1850.75,170.2,,,,,,,,,,,,,,,,,,,,,,
1737.15,694.15,1855.6,171.8,,,,,,,,,,,,,,,,,,,,,,
1730.45,691.35,1877.45,172.05,,,,,,,,,,,,,,,,,,,,,,
1718.8,649.75,1896.8,173.9,,,,,,,,,,,,,,,,,,,,,,
1737.75,639.8,1929.35,182.5,,,,,,,,,,,,,,,,,,,,,,
1722.4,646.65,1939.5,179,,,,,,,,,,,,,,,,,,,,,,
1660.75,633.3,1920.75,179.95,,,,,,,,,,,,,,,,,,,,,,
1670.1,621.15,1867.05,177.7,,,,,,,,,,,,,,,,,,,,,,
1666.9,615.2,1823.7,176.1,,,,,,,,,,,,,,,,,,,,,,
1593.55,605.05,1785.7,173,,,,,,,,,,,,,,,,,,,,,,
1513.15,572.75,1736.8,175.15,,,,,,,,,,,,,,,,,,,,,,
1500.6,562.7,1722.15,173.65,,,,,,,,,,,,,,,,,,,,,,
1445.6,544.75,1678.6,175.35,,,,,,,,,,,,,,,,,,,,,,
1410.65,552.15,1686.2,175.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
